gm_Id,Id_W,L,VDS,gm_gds
6.279081672245631,146.5932477542769,4.5e-08,1.1,18.86734877452632
5.741364650952242,167.2359509424067,4.5e-08,1.1,17.8908114917651
5.258507211466697,188.6597884711769,4.5e-08,1.1,16.94324156363825
4.827020543455502,210.7037424332301,4.5e-08,1.1,16.0369970072156
4.442442069124731,233.226852591731,4.5e-08,1.1,15.17910392594373
4.09996294841434,256.1081856178761,4.5e-08,1.1,14.37264200448908
3.794829729565257,279.2454289943163,4.5e-08,1.1,13.61795314615084
3.522576221140436,302.552819877816,4.5e-08,1.1,12.9135987576432
3.279138614108163,325.9588711634235,4.5e-08,1.1,12.25706982942995
3.060895926269628,349.4041648656607,4.5e-08,1.1,11.64528774187336
2.8646659897477,372.8393506273684,4.5e-08,1.1,11.07494223020932
2.687677255554966,396.2234039001711,4.5e-08,1.1,10.54270945808308
2.52752928745494,419.5221502343197,4.5e-08,1.1,10.04538532794883
2.38214969725775,442.7070370896668,4.5e-08,1.1,9.57996081389609
2.249751910283361,465.7541236707195,4.5e-08,1.1,9.14365882966754
24.28177360102438,0.2327239638195197,1.45e-07,0.1,9.806648587841323
22.84474634233709,0.3907619034428303,1.45e-07,0.1,9.41522054330848
21.49891473584167,0.636300854220432,1.45e-07,0.1,8.96511756356125
20.24895678780857,1.00698861135141,1.45e-07,0.1,8.428547621740496
19.05582903700524,1.551510963887524,1.45e-07,0.1,7.762348655537522
17.8570816929984,2.328657158043104,1.45e-07,0.1,6.924658570539881
16.59136918969482,3.401875213020624,1.45e-07,0.1,5.911678104984707
15.22125050893772,4.827763225463833,1.45e-07,0.1,4.799515955456221
13.75378475376172,6.640210049796183,1.45e-07,0.1,3.735845327124636
